cm-1,A
2157.63054,0.41917
2157.14839,0.41943
2156.66624,0.4196
2156.18409,0.41975
2155.70193,0.41984
2155.21978,0.41985
2154.73763,0.41986
2154.25548,0.42003
2153.77333,0.42029
2153.29117,0.4205
2152.80902,0.42063
2152.32687,0.42074
2151.84472,0.42082
2151.36257,0.42085
2150.88041,0.42094
2150.39826,0.42114
2149.91611,0.42138
2149.43396,0.42155
2148.9518,0.42167
2148.46965,0.42176
2147.9875,0.42183
2147.50535,0.4219
2147.0232,0.42203
2146.54104,0.42222
2146.05889,0.42238
2145.57674,0.42249
2145.09459,0.42261
2144.61244,0.42276
2144.13028,0.42293
2143.64813,0.42309
2143.16598,0.42323
2142.68383,0.42336
2142.20168,0.42348
2141.71952,0.4236
2141.23737,0.42372
2140.75522,0.42382
2140.27307,0.42387
2139.79092,0.42388
2139.30876,0.42398
2138.82661,0.42421
2138.34446,0.42443
2137.86231,0.42456
2137.38016,0.42461
2136.898,0.42457
2136.41585,0.42445
2135.9337,0.4245
2135.45155,0.42482
2134.96939,0.4252
2134.48724,0.42548
2134.00509,0.42566
2133.52294,0.42582
2133.04079,0.42595
2132.55863,0.42599
2132.07648,0.42597
2131.59433,0.42604
2131.11218,0.42627
2130.63003,0.42652
2130.14787,0.42671
2129.66572,0.42686
2129.18357,0.42698
2128.70142,0.42704
2128.21927,0.42703
2127.73711,0.42706
2127.25496,0.42727
2126.77281,0.42755
2126.29066,0.42779
2125.80851,0.42795
2125.32635,0.42807
2124.8442,0.42812
2124.36205,0.42807
2123.8799,0.42802
2123.39774,0.4282
2122.91559,0.42853
2122.43344,0.42882
2121.95129,0.429
2121.46914,0.42915
2120.98698,0.42926
2120.50483,0.42926
2120.02268,0.42919
2119.54053,0.4293
2119.05838,0.42963
2118.57622,0.42994
2118.09407,0.43013
2117.61192,0.43027
2117.12977,0.43037
2116.64762,0.4304
2116.16546,0.43026
2115.68331,0.43006
2115.20116,0.43007
2114.71901,0.43041
2114.23686,0.43089
2113.7547,0.43127
2113.27255,0.43152
2112.7904,0.43164
2112.30825,0.4316
2111.82609,0.43151
2111.34394,0.43163
2110.86179,0.43196
2110.37964,0.43228
2109.89749,0.43251
2109.41533,0.4327
2108.93318,0.43284
2108.45103,0.43287
2107.96888,0.43278
2107.48673,0.43276
2107.00457,0.433
2106.52242,0.43333
2106.04027,0.4336
2105.55812,0.4338
2105.07597,0.43396
2104.59381,0.43407
2104.11166,0.43408
2103.62951,0.43402
2103.14736,0.43411
2102.66521,0.43442
2102.18305,0.43473
2101.7009,0.43493
2101.21875,0.43506
2100.7366,0.43517
2100.25445,0.43526
2099.77229,0.43528
2099.29014,0.4353
2098.80799,0.4355
2098.32584,0.43579
2097.84368,0.43601
2097.36153,0.43617
2096.87938,0.43634
2096.39723,0.43651
2095.91508,0.43662
2095.43292,0.43662
2094.95077,0.43664
2094.46862,0.43683
2093.98647,0.43711
2093.50432,0.43735
2093.02216,0.43754
2092.54001,0.4377
2092.05786,0.43783
2091.57571,0.43785
2091.09356,0.43752
2090.6114,0.43684
2090.12925,0.43658
2089.6471,0.43723
2089.16495,0.43816
2088.6828,0.43871
2088.20064,0.43887
2087.71849,0.43887
2087.23634,0.43894
2086.75419,0.4391
2086.27203,0.43932
2085.78988,0.4396
2085.30773,0.43986
2084.82558,0.44005
2084.34343,0.44021
2083.86127,0.44036
2083.37912,0.44052
2082.89697,0.4406
2082.41482,0.44061
2081.93267,0.44069
2081.45051,0.44092
2080.96836,0.44118
2080.48621,0.44138
2080.00406,0.44153
2079.52191,0.44163
2079.03975,0.44167
2078.5576,0.44172
2078.07545,0.44178
2077.5933,0.44192
2077.11115,0.44216
2076.62899,0.44245
2076.14684,0.44268
2075.66469,0.44285
2075.18254,0.44293
2074.70039,0.44294
2074.21823,0.44298
2073.73608,0.44315
2073.25393,0.44338
2072.77178,0.44361
2072.28962,0.44382
2071.80747,0.44401
2071.32532,0.44419
2070.84317,0.44433
2070.36102,0.44446
2069.87886,0.44458
2069.39671,0.4447
2068.91456,0.44483
2068.43241,0.44501
2067.95026,0.44519
2067.4681,0.44532
2066.98595,0.44531
2066.5038,0.44501
2066.02165,0.4443
2065.5395,0.44302
2065.05734,0.44202
2064.57519,0.44274
2064.09304,0.44461
2063.61089,0.44599
2063.12874,0.44658
2062.64658,0.44683
2062.16443,0.44697
2061.68228,0.44705
2061.20013,0.44698
2060.71797,0.44687
2060.23582,0.447
2059.75367,0.44738
2059.27152,0.44775
2058.78937,0.448
2058.30721,0.44818
2057.82506,0.44833
2057.34291,0.44846
2056.86076,0.44859
2056.37861,0.44873
2055.89645,0.44886
2055.4143,0.44901
2054.93215,0.44918
2054.45,0.44933
2053.96785,0.44947
2053.48569,0.44962
2053.00354,0.44978
2052.52139,0.44994
2052.03924,0.45009
2051.55709,0.45023
2051.07493,0.45037
2050.59278,0.4505
2050.11063,0.45064
2049.62848,0.45081
2049.14633,0.45098
2048.66417,0.45114
2048.18202,0.45129
2047.69987,0.45139
2047.21772,0.45143
2046.73556,0.45149
2046.25341,0.45167
2045.77126,0.45191
2045.28911,0.45207
2044.80696,0.45201
2044.3248,0.45184
2043.84265,0.45192
2043.3605,0.45232
2042.87835,0.45264
2042.3962,0.45223
2041.91404,0.45083
2041.43189,0.44984
2040.94974,0.45067
2040.46759,0.45237
2039.98544,0.45346
2039.50328,0.45391
2039.02113,0.45412
2038.53898,0.45424
2038.05683,0.45431
2037.57468,0.45442
2037.09252,0.45463
2036.61037,0.45486
2036.12822,0.45505
2035.64607,0.45521
2035.16391,0.45535
2034.68176,0.45544
2034.19961,0.45554
2033.71746,0.45571
2033.23531,0.45591
2032.75315,0.4561
2032.271,0.45627
2031.78885,0.45642
2031.3067,0.45655
2030.82455,0.45667
2030.34239,0.45678
2029.86024,0.45688
2029.37809,0.45697
2028.89594,0.45709
2028.41379,0.45727
2027.93163,0.45742
2027.44948,0.45746
2026.96733,0.45749
2026.48518,0.45767
2026.00303,0.45799
2025.52087,0.45829
2025.03872,0.45849
2024.55657,0.4586
2024.07442,0.4586
2023.59226,0.45846
2023.11011,0.45842
2022.62796,0.4587
2022.14581,0.45914
2021.66366,0.45946
2021.1815,0.45965
2020.69935,0.45977
2020.2172,0.45975
2019.73505,0.45938
2019.2529,0.45862
2018.77074,0.45791
2018.28859,0.45781
2017.80644,0.45706
2017.32429,0.45433
2016.84214,0.45271
2016.35998,0.45512
2015.87783,0.45881
2015.39568,0.46081
2014.91353,0.46146
2014.43138,0.4617
2013.94922,0.46188
2013.46707,0.46205
2012.98492,0.46222
2012.50277,0.46237
2012.02062,0.4625
2011.53846,0.46264
2011.05631,0.46278
2010.57416,0.46289
2010.09201,0.46291
2009.60985,0.46292
2009.1277,0.46303
2008.64555,0.46314
2008.1634,0.4631
2007.68125,0.46314
2007.19909,0.4635
2006.71694,0.46393
2006.23479,0.46422
2005.75264,0.4644
2005.27049,0.46457
2004.78833,0.46472
2004.30618,0.46486
2003.82403,0.46501
2003.34188,0.46514
2002.85973,0.46529
2002.37757,0.46545
2001.89542,0.4656
2001.41327,0.46571
2000.93112,0.46582
2000.44897,0.46592
1999.96681,0.46588
1999.48466,0.46564
1999.00251,0.46551
1998.52036,0.46586
1998.0382,0.4664
1997.55605,0.46675
1997.0739,0.46695
1996.59175,0.46709
1996.1096,0.46725
1995.62744,0.46739
1995.14529,0.46751
1994.66314,0.46757
1994.18099,0.46742
1993.69884,0.46662
1993.21668,0.46403
1992.73453,0.4579
1992.25238,0.45076
1991.77023,0.45054
1991.28808,0.45797
1990.80592,0.46503
1990.32377,0.46799
1989.84162,0.46858
1989.35947,0.46759
1988.87732,0.46532
1988.39516,0.46419
1987.91301,0.46577
1987.43086,0.46813
1986.94871,0.46945
1986.46656,0.46996
1985.9844,0.47019
1985.50225,0.47035
1985.0201,0.47047
1984.53795,0.47059
1984.05579,0.47072
1983.57364,0.47087
1983.09149,0.471
1982.60934,0.47112
1982.12719,0.47125
1981.64503,0.47137
1981.16288,0.47148
1980.68073,0.4716
1980.19858,0.47176
1979.71643,0.47192
1979.23427,0.47205
1978.75212,0.47217
1978.26997,0.4723
1977.78782,0.47243
1977.30567,0.47253
1976.82351,0.47259
1976.34136,0.47265
1975.85921,0.4728
1975.37706,0.47301
1974.89491,0.4732
1974.41275,0.47333
1973.9306,0.47345
1973.44845,0.47358
1972.9663,0.47372
1972.48414,0.47386
1972.00199,0.47398
1971.51984,0.47408
1971.03769,0.47419
1970.55554,0.47428
1970.07338,0.47437
1969.59123,0.47444
1969.10908,0.47439
1968.62693,0.47303
1968.14478,0.46839
1967.66262,0.46313
1967.18047,0.4627
1966.69832,0.46606
1966.21617,0.46936
1965.73402,0.47223
1965.25186,0.47442
1964.76971,0.47544
1964.28756,0.47581
1963.80541,0.47598
1963.32326,0.47612
1962.8411,0.47622
1962.35895,0.47618
1961.8768,0.47579
1961.39465,0.47538
1960.9125,0.47556
1960.43034,0.47617
1959.94819,0.47658
1959.46604,0.47657
1958.98389,0.47651
1958.50173,0.47663
1958.01958,0.47692
1957.53743,0.47719
1957.05528,0.4774
1956.57313,0.4775
1956.09097,0.47724
1955.60882,0.47639
1955.12667,0.47572
1954.64452,0.47628
1954.16237,0.47749
1953.68021,0.4783
1953.19806,0.47865
1952.71591,0.47882
1952.23376,0.47895
1951.75161,0.47905
1951.26945,0.47914
1950.7873,0.47921
1950.30515,0.47926
1949.823,0.47927
1949.34085,0.47935
1948.85869,0.47953
1948.37654,0.47971
1947.89439,0.47976
1947.41224,0.4792
1946.93008,0.47776
1946.44793,0.47626
1945.96578,0.47559
1945.48363,0.4759
1945.00148,0.47727
1944.51932,0.47889
1944.03717,0.47853
1943.55502,0.47142
1943.07287,0.4568
1942.59072,0.44828
1942.10856,0.45598
1941.62641,0.46953
1941.14426,0.47762
1940.66211,0.48054
1940.17996,0.48144
1939.6978,0.48175
1939.21565,0.48193
1938.7335,0.48209
1938.25135,0.48223
1937.7692,0.48236
1937.28704,0.48247
1936.80489,0.48261
1936.32274,0.48278
1935.84059,0.48292
1935.35843,0.48304
1934.87628,0.48314
1934.39413,0.48312
1933.91198,0.48278
1933.42983,0.48235
1932.94767,0.48245
1932.46552,0.48305
1931.98337,0.48361
1931.50122,0.48392
1931.01907,0.48411
1930.53691,0.48423
1930.05476,0.48434
1929.57261,0.48446
1929.09046,0.4846
1928.60831,0.48469
1928.12615,0.48475
1927.644,0.48484
1927.16185,0.48494
1926.6797,0.48506
1926.19755,0.48514
1925.71539,0.48523
1925.23324,0.48521
1924.75109,0.48482
1924.26894,0.48189
1923.78679,0.47384
1923.30463,0.46513
1922.82248,0.46366
1922.34033,0.46961
1921.85818,0.47739
1921.37602,0.4829
1920.89387,0.48526
1920.41172,0.48585
1919.92957,0.48572
1919.44742,0.48333
1918.96526,0.47052
1918.48311,0.44622
1918.00096,0.43452
1917.51881,0.45004
1917.03666,0.47228
1916.5545,0.48348
1916.07235,0.48659
1915.5902,0.48724
1915.10805,0.48741
1914.6259,0.48755
1914.14374,0.48777
1913.66159,0.48803
1913.17944,0.48822
1912.69729,0.48836
1912.21514,0.48841
1911.73298,0.48835
1911.25083,0.48726
1910.76868,0.48304
1910.28653,0.4773
1909.80437,0.47654
1909.32222,0.4812
1908.84007,0.48416
1908.35792,0.48305
1907.87577,0.48255
1907.39361,0.48511
1906.91146,0.48807
1906.42931,0.48952
1905.94716,0.48997
1905.46501,0.48988
1904.98285,0.48933
1904.5007,0.48884
1904.01855,0.4892
1903.5364,0.49004
1903.05425,0.49059
1902.57209,0.49065
1902.08994,0.4905
1901.60779,0.4906
1901.12564,0.49096
1900.64349,0.49135
1900.16133,0.49156
1899.67918,0.4917
1899.19703,0.49181
1898.71488,0.4919
1898.23273,0.4919
1897.75057,0.49181
1897.26842,0.49185
1896.78627,0.49176
1896.30412,0.48972
1895.82196,0.48387
1895.33981,0.47869
1894.85766,0.48057
1894.37551,0.48669
1893.89336,0.49083
1893.4112,0.49229
1892.92905,0.49277
1892.4469,0.49297
1891.96475,0.4931
1891.4826,0.49298
1891.00044,0.49113
1890.51829,0.48175
1890.03614,0.46416
1889.55399,0.45547
1889.07184,0.46647
1888.58968,0.48278
1888.10753,0.49132
1887.62538,0.49386
1887.14323,0.49452
1886.66108,0.49472
1886.17892,0.49465
1885.69677,0.49401
1885.21462,0.49268
1884.73247,0.49176
1884.25031,0.49254
1883.76816,0.49427
1883.28601,0.49548
1882.80386,0.49597
1882.32171,0.49618
1881.83955,0.49633
1881.3574,0.49645
1880.87525,0.49653
1880.3931,0.49642
1879.91095,0.49603
1879.42879,0.49581
1878.94664,0.4962
1878.46449,0.49686
1877.98234,0.49727
1877.50019,0.49738
1877.01803,0.49739
1876.53588,0.4975
1876.05373,0.49773
1875.57158,0.49795
1875.08943,0.4981
1874.60727,0.49822
1874.12512,0.49831
1873.64297,0.49838
1873.16082,0.49844
1872.67867,0.49845
1872.19651,0.49819
1871.71436,0.4969
1871.23221,0.49437
1870.75006,0.48997
1870.2679,0.47464
1869.78575,0.44637
1869.3036,0.43183
1868.82145,0.44347
1868.3393,0.45687
1867.85714,0.46385
1867.37499,0.47374
1866.89284,0.48149
1866.41069,0.48491
1865.92854,0.49013
1865.44638,0.49615
1864.96423,0.49927
1864.48208,0.50011
1863.99993,0.50042
1863.51778,0.5008
1863.03562,0.50115
1862.55347,0.50097
1862.07132,0.50006
1861.58917,0.49921
1861.10702,0.49953
1860.62486,0.50055
1860.14271,0.5012
1859.66056,0.50116
1859.17841,0.50027
1858.69625,0.49939
1858.2141,0.49992
1857.73195,0.50147
1857.2498,0.50255
1856.76765,0.5029
1856.28549,0.50307
1855.80334,0.50327
1855.32119,0.50353
1854.83904,0.50368
1854.35689,0.50379
1853.87473,0.50389
1853.39258,0.50391
1852.91043,0.50381
1852.42828,0.50377
1851.94613,0.50402
1851.46397,0.50433
1850.98182,0.50454
1850.49967,0.50461
1850.01752,0.50447
1849.53537,0.50379
1849.05321,0.50153
1848.57106,0.49545
1848.08891,0.48782
1847.60676,0.48722
1847.1246,0.49417
1846.64245,0.49958
1846.1603,0.49903
1845.67815,0.49123
1845.196,0.46198
1844.71384,0.40911
1844.23169,0.38165
1843.74954,0.41354
1843.26739,0.46371
1842.78524,0.48962
1842.30308,0.49603
1841.82093,0.49917
1841.33878,0.5031
1840.85663,0.50561
1840.37448,0.50649
1839.89232,0.50672
1839.41017,0.50679
1838.92802,0.50681
1838.44587,0.50582
1837.96372,0.50182
1837.48156,0.49649
1836.99941,0.49609
1836.51726,0.50093
1836.03511,0.50535
1835.55296,0.50711
1835.0708,0.50753
1834.58865,0.5075
1834.1065,0.50649
1833.62435,0.50476
1833.14219,0.50435
1832.66004,0.50579
1832.17789,0.50683
1831.69574,0.50508
1831.21359,0.49245
1830.73143,0.46158
1830.24928,0.43281
1829.76713,0.4324
1829.28498,0.45296
1828.80283,0.47638
1828.32067,0.49485
1827.83852,0.50454
1827.35637,0.50742
1826.87422,0.50692
1826.39207,0.49828
1825.90991,0.47302
1825.42776,0.44725
1824.94561,0.45171
1824.46346,0.47928
1823.98131,0.49988
1823.49915,0.50575
1823.017,0.50542
1822.53485,0.50578
1822.0527,0.50781
1821.57054,0.50953
1821.08839,0.51036
1820.60624,0.51082
1820.12409,0.51112
1819.64194,0.51126
1819.15978,0.51133
1818.67763,0.51046
1818.19548,0.50675
1817.71333,0.50207
1817.23118,0.50222
1816.74902,0.5068
1816.26687,0.51036
1815.78472,0.51156
1815.30257,0.51181
1814.82042,0.51189
1814.33826,0.51192
1813.85611,0.5118
1813.37396,0.51054
1812.89181,0.50693
1812.40966,0.5034
1811.9275,0.50165
1811.44535,0.49463
1810.9632,0.48184
1810.48105,0.47963
1809.9989,0.49234
1809.51674,0.50502
1809.03459,0.50967
1808.55244,0.50812
1808.07029,0.5041
1807.58813,0.50323
1807.10598,0.50706
1806.62383,0.51093
1806.14168,0.51206
1805.65953,0.51144
1805.17737,0.51091
1804.69522,0.5115
1804.21307,0.51226
1803.73092,0.51054
1803.24877,0.50161
1802.76661,0.48861
1802.28446,0.48198
1801.80231,0.48164
1801.32016,0.48494
1800.83801,0.49007
1800.35585,0.48333
1799.8737,0.4673
1799.39155,0.46822
1798.9094,0.48794
1798.42725,0.50467
1797.94509,0.51061
1797.46294,0.51024
1796.98079,0.50549
1796.49864,0.49756
1796.01648,0.49302
1795.53433,0.49663
1795.05218,0.50368
1794.57003,0.50753
1794.08788,0.50245
1793.60572,0.47296
1793.12357,0.42
1792.64142,0.39404
1792.15927,0.42159
1791.67712,0.45303
1791.19496,0.45877
1790.71281,0.46705
1790.23066,0.48819
1789.74851,0.50475
1789.26636,0.51114
1788.7842,0.51272
1788.30205,0.51327
1787.8199,0.51399
1787.33775,0.5146
1786.8556,0.51479
1786.37344,0.51323
1785.89129,0.50251
1785.40914,0.48067
1784.92699,0.46938
1784.44484,0.4828
1783.96268,0.50225
1783.48053,0.5117
1782.99838,0.51385
1782.51623,0.51321
1782.03407,0.51002
1781.55192,0.49897
1781.06977,0.48114
1780.58762,0.47505
1780.10547,0.48765
1779.62331,0.50118
1779.14116,0.50651
1778.65901,0.50945
1778.17686,0.51253
1777.69471,0.51434
1777.21255,0.5143
1776.7304,0.50969
1776.24825,0.49727
1775.7661,0.48639
1775.28395,0.48989
1774.80179,0.50115
1774.31964,0.50432
1773.83749,0.48304
1773.35534,0.4257
1772.87319,0.37236
1772.39103,0.37589
1771.90888,0.40661
1771.42673,0.42422
1770.94458,0.44786
1770.46242,0.48158
1769.98027,0.50338
1769.49812,0.5058
1769.01597,0.48265
1768.53382,0.44356
1768.05166,0.43256
1767.56951,0.46341
1767.08736,0.49736
1766.60521,0.51203
1766.12306,0.51553
1765.6409,0.51605
1765.15875,0.51608
1764.6766,0.51588
1764.19445,0.51554
1763.7123,0.5145
1763.23014,0.50847
1762.74799,0.48256
1762.26584,0.43772
1761.78369,0.41779
1761.30154,0.4467
1760.81938,0.48744
1760.33723,0.50838
1759.85508,0.51413
1759.37293,0.51361
1758.89077,0.51102
1758.40862,0.50915
1757.92647,0.50105
1757.44432,0.47505
1756.96217,0.44978
1756.48001,0.45785
1755.99786,0.48787
1755.51571,0.50853
1755.03356,0.51506
1754.55141,0.51619
1754.06925,0.51579
1753.5871,0.51392
1753.10495,0.51043
1752.6228,0.49862
1752.14065,0.45944
1751.65849,0.40221
1751.17634,0.38469
1750.69419,0.42532
1750.21204,0.46946
1749.72989,0.47677
1749.24773,0.45891
1748.76558,0.44748
1748.28343,0.45657
1747.80128,0.46947
1747.31913,0.47444
1746.83697,0.48107
1746.35482,0.49103
1745.87267,0.4978
1745.39052,0.50114
1744.90836,0.50067
1744.42621,0.49414
1743.94406,0.48038
1743.46191,0.46801
1742.97976,0.47198
1742.4976,0.48974
1742.01545,0.50437
1741.5333,0.5078
1741.05115,0.49513
1740.569,0.45439
1740.08684,0.40743
1739.60469,0.40685
1739.12254,0.45087
1738.64039,0.4889
1738.15824,0.50152
1737.67608,0.50305
1737.19393,0.50484
1736.71178,0.50655
1736.22963,0.50227
1735.74748,0.47505
1735.26532,0.4053
1734.78317,0.3291
1734.30102,0.30432
1733.81887,0.31852
1733.33671,0.35245
1732.85456,0.41225
1732.37241,0.46779
1731.89026,0.49465
1731.40811,0.50168
1730.92595,0.4919
1730.4438,0.47027
1729.96165,0.46148
1729.4795,0.47788
1728.99735,0.49979
1728.51519,0.511
1728.03304,0.51401
1727.55089,0.51443
1727.06874,0.51444
1726.58659,0.51451
1726.10443,0.51504
1725.62228,0.51543
1725.14013,0.51537
1724.65798,0.51284
1724.17583,0.50503
1723.69367,0.49658
1723.21152,0.49743
1722.72937,0.5059
1722.24722,0.51159
1721.76507,0.51274
1721.28291,0.51276
1720.80076,0.51271
1720.31861,0.51023
1719.83646,0.49499
1719.3543,0.45345
1718.87215,0.40366
1718.39,0.37017
1717.90785,0.33866
1717.4257,0.32848
1716.94354,0.37812
1716.46139,0.44265
1715.97924,0.45522
1715.49709,0.42701
1715.01494,0.41474
1714.53278,0.43286
1714.05063,0.45781
1713.56848,0.48103
1713.08633,0.4996
1712.60418,0.50929
1712.12202,0.51339
1711.63987,0.51434
1711.15772,0.5098
1710.67557,0.49954
1710.19342,0.49397
1709.71126,0.50024
1709.22911,0.5099
1708.74696,0.51432
1708.26481,0.513
1707.78265,0.50508
1707.3005,0.48362
1706.81835,0.45031
1706.3362,0.4346
1705.85405,0.4528
1705.37189,0.467
1704.88974,0.45107
1704.40759,0.44118
1703.92544,0.46341
1703.44329,0.49132
1702.96113,0.50245
1702.47898,0.50078
1701.99683,0.47937
1701.51468,0.41429
1701.03253,0.31268
1700.55037,0.23375
1700.06822,0.23527
1699.58607,0.31558
1699.10392,0.41333
1698.62177,0.47058
1698.13961,0.48258
1697.65746,0.47531
1697.17531,0.45671
1696.69316,0.39792
1696.21101,0.30958
1695.72885,0.28139
1695.2467,0.34915
1694.76455,0.43903
1694.2824,0.48959
1693.80024,0.50673
1693.31809,0.51161
1692.83594,0.51318
1692.35379,0.51378
1691.87164,0.51387
1691.38948,0.51134
1690.90733,0.50071
1690.42518,0.48638
1689.94303,0.48371
1689.46088,0.49076
1688.97872,0.48903
1688.49657,0.4812
1688.01442,0.4845
1687.53227,0.49651
1687.05012,0.50339
1686.56796,0.49914
1686.08581,0.47143
1685.60366,0.39754
1685.12151,0.30469
1684.63936,0.26904
1684.1572,0.29911
1683.67505,0.33867
1683.1929,0.37677
1682.71075,0.42888
1682.22859,0.47597
1681.74644,0.49696
1681.26429,0.49407
1680.78214,0.47908
1680.29999,0.4696
1679.81783,0.47642
1679.33568,0.49245
1678.85353,0.505
1678.37138,0.50987
1677.88923,0.51036
1677.40707,0.50919
1676.92492,0.50356
1676.44277,0.47588
1675.96062,0.41022
1675.47847,0.34941
1674.99631,0.36177
1674.51416,0.42954
1674.03201,0.48304
1673.54986,0.50268
1673.06771,0.50467
1672.58555,0.49394
1672.1034,0.46693
1671.62125,0.44355
1671.1391,0.45065
1670.65694,0.46645
1670.17479,0.44207
1669.69264,0.38678
1669.21049,0.36858
1668.72834,0.40642
1668.24618,0.45451
1667.76403,0.48602
1667.28188,0.50267
1666.79973,0.50915
1666.31758,0.51086
1665.83542,0.51115
1665.35327,0.51097
1664.87112,0.51006
1664.38897,0.50664
1663.90682,0.48923
1663.42466,0.44699
1662.94251,0.41043
1662.46036,0.4226
1661.97821,0.46383
1661.49606,0.49131
1661.0139,0.50228
1660.53175,0.50764
1660.0496,0.51028
1659.56745,0.51102
1659.0853,0.51106
1658.60314,0.51079
1658.12099,0.50985
1657.63884,0.50804
1657.15669,0.50577
1656.67453,0.5039
1656.19238,0.50074
1655.71023,0.48587
1655.22808,0.44241
1654.74593,0.38345
1654.26377,0.33332
1653.78162,0.27694
1653.29947,0.21629
1652.81732,0.1978
1652.33517,0.25107
1651.85301,0.35311
1651.37086,0.44259
1650.88871,0.48612
1650.40656,0.49954
1649.92441,0.50189
1649.44225,0.49447
1648.9601,0.47002
1648.47795,0.43582
1647.9958,0.41111
1647.51365,0.40631
1647.03149,0.40535
1646.54934,0.37566
1646.06719,0.34578
1645.58504,0.37723
1645.10288,0.44559
1644.62073,0.4905
1644.13858,0.50604
1643.65643,0.50996
1643.17428,0.50979
1642.69212,0.50807
1642.20997,0.50814
1641.72782,0.51032
1641.24567,0.51097
1640.76352,0.50872
1640.28136,0.50714
1639.79921,0.5086
1639.31706,0.50985
1638.83491,0.50512
1638.35276,0.48676
1637.8706,0.46041
1637.38845,0.45056
1636.9063,0.45087
1636.42415,0.41215
1635.942,0.33493
1635.45984,0.29633
1634.97769,0.33857
1634.49554,0.41808
1634.01339,0.47763
1633.53124,0.5036
1633.04908,0.51128
1632.56693,0.51351
1632.08478,0.5145
1631.60263,0.5151
1631.12047,0.51553
1630.63832,0.51568
1630.15617,0.51546
1629.67402,0.51444
1629.19187,0.50991
1628.70971,0.49256
1628.22756,0.46396
1627.74541,0.45331
1627.26326,0.47393
1626.78111,0.49946
1626.29895,0.51065
1625.8168,0.51242
1625.33465,0.51089
1624.8525,0.50101
1624.37035,0.46681
1623.88819,0.41842
1623.40604,0.40456
1622.92389,0.43704
1622.44174,0.47577
1621.95959,0.49764
1621.47743,0.50624
1620.99528,0.50829
1620.51313,0.50886
1620.03098,0.50943
1619.54882,0.5094
1619.06667,0.50821
1618.58452,0.50441
1618.10237,0.48833
1617.62022,0.43483
1617.13806,0.35111
1616.65591,0.31684
1616.17376,0.37296
1615.69161,0.45175
1615.20946,0.49445
1614.7273,0.50838
1614.24515,0.51266
1613.763,0.51441
1613.28085,0.5153
1612.7987,0.51589
1612.31654,0.51626
1611.83439,0.51667
1611.35224,0.51695
1610.87009,0.51617
1610.38794,0.51149
1609.90578,0.50253
1609.42363,0.49821
1608.94148,0.50406
1608.45933,0.51182
1607.97718,0.51255
1607.49502,0.50842
1607.01287,0.50731
1606.53072,0.51153
1606.04857,0.51639
1605.56641,0.51865
1605.08426,0.5192
1604.60211,0.51866
1604.11996,0.516
1603.63781,0.51149
1603.15565,0.50946
1602.6735,0.51214
1602.19135,0.51511
1601.7092,0.51499
1601.22705,0.51429
1600.74489,0.5159
1600.26274,0.51823
1599.78059,0.51942
1599.29844,0.51975
1598.81629,0.51979
1598.33413,0.51975
1597.85198,0.51954
1597.36983,0.51871
1596.88768,0.51646
1596.40553,0.51428
1595.92337,0.51429
1595.44122,0.51369
1594.95907,0.50958
1594.47692,0.507
1593.99476,0.51057
1593.51261,0.5158
1593.03046,0.51814
1592.54831,0.51782
1592.06616,0.51642
1591.584,0.51586
1591.10185,0.51641
1590.6197,0.51636
1590.13755,0.51521
1589.6554,0.51502
1589.17324,0.51642
1588.69109,0.51788
1588.20894,0.5185
1587.72679,0.51857
1587.24464,0.51856
1586.76248,0.51853
1586.28033,0.51857
1585.79818,0.51859
1585.31603,0.51859
1584.83388,0.51859
1584.35172,0.51841
1583.86957,0.51812
1583.38742,0.5177
1582.90527,0.51744
1582.42311,0.51739
1581.94096,0.5176
1581.45881,0.51778
1580.97666,0.51771
1580.49451,0.51747
1580.01235,0.51699
1579.5302,0.51628
1579.04805,0.51486
1578.5659,0.5115
1578.08375,0.50408
1577.60159,0.48615
1577.11944,0.43444
1576.63729,0.34885
1576.15514,0.30649
1575.67299,0.35933
1575.19083,0.44377
1574.70868,0.49228
1574.22653,0.50843
1573.74438,0.51296
1573.26223,0.51437
1572.78007,0.51511
1572.29792,0.51561
1571.81577,0.51508
1571.33362,0.51063
1570.85147,0.48852
1570.36931,0.43637
1569.88716,0.38774
1569.40501,0.39065
1568.92286,0.43444
1568.4407,0.47831
1567.95855,0.50423
1567.4764,0.51432
1566.99425,0.51648
1566.5121,0.51559
1566.02994,0.50859
1565.54779,0.48885
1565.06564,0.4683
1564.58349,0.47154
1564.10134,0.49342
1563.61918,0.50937
1563.13703,0.51397
1562.65488,0.5135
1562.17273,0.50992
1561.69058,0.49656
1561.20842,0.44891
1560.72627,0.35508
1560.24412,0.27378
1559.76197,0.26633
1559.27982,0.28419
1558.79766,0.2685
1558.31551,0.25446
1557.83336,0.28159
1557.35121,0.34687
1556.86905,0.42542
1556.3869,0.47886
1555.90475,0.49512
1555.4226,0.4769
1554.94045,0.42133
1554.45829,0.37428
1553.97614,0.39485
1553.49399,0.45573
1553.01184,0.49612
1552.52969,0.50883
1552.04753,0.51129
1551.56538,0.50902
1551.08323,0.49511
1550.60108,0.46693
1550.11893,0.44592
1549.63677,0.45378
1549.15462,0.48025
1548.67247,0.50099
1548.19032,0.5089
1547.70817,0.51031
1547.22601,0.50942
1546.74386,0.50492
1546.26171,0.48502
1545.77956,0.43987
1545.29741,0.40064
1544.81525,0.40978
1544.3331,0.443
1543.85095,0.45473
